uuid,slug,name,website,found,num_files,errors,skipped
b007eff0-2571-4b9f-875e-c0c04c3138b5,simon-s-bbq--b007eff0,Simon's BBQ,http://simmonsbbq.com/,1,2,pdf_exception:https://www.simmonsbbq.com/_files/ugd/4fcfcb_d057c8781ebe4dcfbe9f816d1b34a43c.pdf:name 'convert_pdf_to_html' is not defined;fetch_failed:https://www.doordash.com/store/simmons-barbecue-guntersville-25295399/:None:None;skipped_existing_menu,1
99ef31d7-c3ab-4814-a05b-ca4167562e24,jongro-bbq--99ef31d7,Jongro BBQ,https://www.jongrobbqflushing.com/dinner-menu/,1,3,skipped_existing_menu,1
64eed347-d118-4d27-951a-1029408564ef,long-spring-garden,Long Spring Garden,https://longspringgardenwoodside.com/,1,1,blocked_by_robots:https://order.longspringgardenwoodside.com/;error_page:https://longspringgardenwoodside.com/menu:404;error_page:https://longspringgardenwoodside.com/menus:404;error_page:https://longspringgardenwoodside.com/our-menu:404;error_page:https://longspringgardenwoodside.com/our-menus:404;error_page:https://longspringgardenwoodside.com/food-menu:404;error_page:https://longspringgardenwoodside.com/food-menus:404;error_page:https://longspringgardenwoodside.com/dinner-menu:404;error_page:https://longspringgardenwoodside.com/lunch-menu:404;error_page:https://longspringgardenwoodside.com/brunch-menu:404;error_page:https://longspringgardenwoodside.com/breakfast-menu:404;error_page:https://longspringgardenwoodside.com/kids-menu:404;error_page:https://longspringgardenwoodside.com/kid-menu:404;error_page:https://longspringgardenwoodside.com/kids:404;error_page:https://longspringgardenwoodside.com/drinks-menu:404;error_page:https://longspringgardenwoodside.com/drink-menu:404;error_page:https://longspringgardenwoodside.com/beverages-menu:404;error_page:https://longspringgardenwoodside.com/beverage-menu:404;error_page:https://longspringgardenwoodside.com/wine-menu:404;error_page:https://longspringgardenwoodside.com/dessert-menu:404;error_page:https://longspringgardenwoodside.com/specials:404;error_page:https://longspringgardenwoodside.com/daily-specials:404;error_page:https://longspringgardenwoodside.com/today-specials:404;error_page:https://longspringgardenwoodside.com/buffet-menu:404;error_page:https://longspringgardenwoodside.com/takeaway-menu:404;error_page:https://longspringgardenwoodside.com/take-out-menu:404;error_page:https://longspringgardenwoodside.com/delivery-menu:404;error_page:https://longspringgardenwoodside.com/order-online/menu:404;error_page:https://longspringgardenwoodside.com/order/menu:404;error_page:https://longspringgardenwoodside.com/menu.html:404;error_page:https://longspringgardenwoodside.com/menus.html:404;error_page:https://longspringgardenwoodside.com/our-menu.html:404;error_page:https://longspringgardenwoodside.com/food-menu.html:404;error_page:https://longspringgardenwoodside.com/lunch-menu.html:404;error_page:https://longspringgardenwoodside.com/dinner-menu.html:404;error_page:https://longspringgardenwoodside.com/menu.pdf:404;error_page:https://longspringgardenwoodside.com/menus.pdf:404;error_page:https://longspringgardenwoodside.com/our-menu.pdf:404;error_page:https://longspringgardenwoodside.com/food-menu.pdf:404;error_page:https://longspringgardenwoodside.com/dinner-menu.pdf:404;error_page:https://longspringgardenwoodside.com/lunch-menu.pdf:404;error_page:https://longspringgardenwoodside.com/brunch-menu.pdf:404;error_page:https://longspringgardenwoodside.com/breakfast-menu.pdf:404;error_page:https://longspringgardenwoodside.com/kids-menu.pdf:404;error_page:https://longspringgardenwoodside.com/drinks-menu.pdf:404;error_page:https://longspringgardenwoodside.com/drink-menu.pdf:404;error_page:https://longspringgardenwoodside.com/takeaway-menu.pdf:404;error_page:https://longspringgardenwoodside.com/take-out-menu.pdf:404;error_page:https://longspringgardenwoodside.com/dessert-menu.pdf:404;error_page:https://longspringgardenwoodside.com/wine-menu.pdf:404;error_page:https://longspringgardenwoodside.com/specials.pdf:404;error_page:https://longspringgardenwoodside.com/buffet-menu.pdf:404;error_page:https://longspringgardenwoodside.com/wp-content/uploads/menu.pdf:404;error_page:https://longspringgardenwoodside.com/wp-content/uploads/menus.pdf:404;error_page:https://longspringgardenwoodside.com/wp-content/uploads/2023/menu.pdf:404;error_page:https://longspringgardenwoodside.com/wp-content/uploads/2024/menu.pdf:404;error_page:https://longspringgardenwoodside.com/wp-content/uploads/2022/menu.pdf:404;error_page:https://longspringgardenwoodside.com/files/menu.pdf:404;error_page:https://longspringgardenwoodside.com/uploads/menu.pdf:404;error_page:https://longspringgardenwoodside.com/download/menu.pdf:404;error_page:https://longspringgardenwoodside.com/documents/menu.pdf:404;error_page:https://longspringgardenwoodside.com/docs/menu.pdf:404;error_page:https://longspringgardenwoodside.com/menu/dinner:404;error_page:https://longspringgardenwoodside.com/menu/lunch:404;error_page:https://longspringgardenwoodside.com/menu/brunch:404;error_page:https://longspringgardenwoodside.com/menu/breakfast:404;error_page:https://longspringgardenwoodside.com/menu/drinks:404;error_page:https://longspringgardenwoodside.com/menu/beverages:404;error_page:https://longspringgardenwoodside.com/menu/kids:404;error_page:https://longspringgardenwoodside.com/menu/dessert:404;error_page:https://longspringgardenwoodside.com/menu/specials:404;error_page:https://longspringgardenwoodside.com/restaurant-menu:404;error_page:https://longspringgardenwoodside.com/the-menu:404;error_page:https://longspringgardenwoodside.com/menus-list:404;error_page:https://longspringgardenwoodside.com/full-menu:404;error_page:https://longspringgardenwoodside.com/complete-menu:404;error_page:https://longspringgardenwoodside.com/menu-card:404;error_page:https://longspringgardenwoodside.com/menu-list:404;error_page:https://longspringgardenwoodside.com/food:404;error_page:https://longspringgardenwoodside.com/eat:404;error_page:https://longspringgardenwoodside.com/order:404;error_page:https://longspringgardenwoodside.com/order-online:404,0
52cb7403-fc66-4abc-8e8d-47b037d0fdff,mashallah-sweets-restaurant--52cb7403,MashAllah Sweets & Restaurant,https://www.ubereats.com/store/mashallah-sweets-and-restaurant/phsOfJPvTASpYWu5bz5bww,1,2,skipped_existing_menu,1
c7649e80-d738-4d44-8e71-7c96b78bfe38,dame--c7649e80,Dame,https://www.damenewyork.com/,1,2,skipped_existing_menu,1
04da0981-16f7-4f6e-b745-43a2e130e326,chef-tan,Chef Tan,https://order.mealkeyway.com/merchant/5748793069774c4c51335a567551386b562f4a4838773d3d/main,0,0,error_page:https://order.mealkeyway.com/menu:200;error_page:https://order.mealkeyway.com/menus:200;error_page:https://order.mealkeyway.com/our-menu:200;error_page:https://order.mealkeyway.com/our-menus:200;error_page:https://order.mealkeyway.com/food-menu:200;error_page:https://order.mealkeyway.com/food-menus:200;error_page:https://order.mealkeyway.com/dinner-menu:200;error_page:https://order.mealkeyway.com/lunch-menu:200;error_page:https://order.mealkeyway.com/brunch-menu:200;error_page:https://order.mealkeyway.com/breakfast-menu:200;error_page:https://order.mealkeyway.com/kids-menu:200;error_page:https://order.mealkeyway.com/kid-menu:200;error_page:https://order.mealkeyway.com/kids:200;error_page:https://order.mealkeyway.com/drinks-menu:200;error_page:https://order.mealkeyway.com/drink-menu:200;error_page:https://order.mealkeyway.com/beverages-menu:200;error_page:https://order.mealkeyway.com/beverage-menu:200;error_page:https://order.mealkeyway.com/wine-menu:200;error_page:https://order.mealkeyway.com/dessert-menu:200;error_page:https://order.mealkeyway.com/specials:200;error_page:https://order.mealkeyway.com/daily-specials:200;error_page:https://order.mealkeyway.com/today-specials:200;error_page:https://order.mealkeyway.com/buffet-menu:200;error_page:https://order.mealkeyway.com/takeaway-menu:200;error_page:https://order.mealkeyway.com/take-out-menu:200;error_page:https://order.mealkeyway.com/delivery-menu:200;error_page:https://order.mealkeyway.com/order-online/menu:200;error_page:https://order.mealkeyway.com/order/menu:200;error_page:https://order.mealkeyway.com/menu.html:200;error_page:https://order.mealkeyway.com/menus.html:200;error_page:https://order.mealkeyway.com/our-menu.html:200;error_page:https://order.mealkeyway.com/food-menu.html:200;error_page:https://order.mealkeyway.com/lunch-menu.html:200;error_page:https://order.mealkeyway.com/dinner-menu.html:200;error_page:https://order.mealkeyway.com/menu.pdf:200;error_page:https://order.mealkeyway.com/menus.pdf:200;error_page:https://order.mealkeyway.com/our-menu.pdf:200;error_page:https://order.mealkeyway.com/food-menu.pdf:200;error_page:https://order.mealkeyway.com/dinner-menu.pdf:200;error_page:https://order.mealkeyway.com/lunch-menu.pdf:200;error_page:https://order.mealkeyway.com/brunch-menu.pdf:200;error_page:https://order.mealkeyway.com/breakfast-menu.pdf:200;error_page:https://order.mealkeyway.com/kids-menu.pdf:200;error_page:https://order.mealkeyway.com/drinks-menu.pdf:200;error_page:https://order.mealkeyway.com/drink-menu.pdf:200;error_page:https://order.mealkeyway.com/takeaway-menu.pdf:200;error_page:https://order.mealkeyway.com/take-out-menu.pdf:200;error_page:https://order.mealkeyway.com/dessert-menu.pdf:200;error_page:https://order.mealkeyway.com/wine-menu.pdf:200;error_page:https://order.mealkeyway.com/specials.pdf:200;error_page:https://order.mealkeyway.com/buffet-menu.pdf:200;error_page:https://order.mealkeyway.com/wp-content/uploads/menu.pdf:200;error_page:https://order.mealkeyway.com/wp-content/uploads/menus.pdf:200;error_page:https://order.mealkeyway.com/wp-content/uploads/2023/menu.pdf:200;error_page:https://order.mealkeyway.com/wp-content/uploads/2024/menu.pdf:200;error_page:https://order.mealkeyway.com/wp-content/uploads/2022/menu.pdf:200;error_page:https://order.mealkeyway.com/files/menu.pdf:200;error_page:https://order.mealkeyway.com/uploads/menu.pdf:200;error_page:https://order.mealkeyway.com/download/menu.pdf:200;error_page:https://order.mealkeyway.com/documents/menu.pdf:200;error_page:https://order.mealkeyway.com/docs/menu.pdf:200;error_page:https://order.mealkeyway.com/menu/dinner:200;error_page:https://order.mealkeyway.com/menu/lunch:200;error_page:https://order.mealkeyway.com/menu/brunch:200;error_page:https://order.mealkeyway.com/menu/breakfast:200;error_page:https://order.mealkeyway.com/menu/drinks:200;error_page:https://order.mealkeyway.com/menu/beverages:200;error_page:https://order.mealkeyway.com/menu/kids:200;error_page:https://order.mealkeyway.com/menu/dessert:200;error_page:https://order.mealkeyway.com/menu/specials:200;error_page:https://order.mealkeyway.com/restaurant-menu:200;error_page:https://order.mealkeyway.com/the-menu:200;error_page:https://order.mealkeyway.com/menus-list:200;error_page:https://order.mealkeyway.com/full-menu:200;error_page:https://order.mealkeyway.com/complete-menu:200;error_page:https://order.mealkeyway.com/menu-card:200;error_page:https://order.mealkeyway.com/menu-list:200;error_page:https://order.mealkeyway.com/food:200;error_page:https://order.mealkeyway.com/eat:200;error_page:https://order.mealkeyway.com/order:200;error_page:https://order.mealkeyway.com/order-online:200,0
8ec5006d-efc1-46d7-a0a8-4ff4e41e1ac0,dave-buster-s,Dave & Buster's,https://www.opentable.com/restaurant/profile/798361?ref=1068,0,0,homepage_unavailable:None:None,0
53f92a90-36eb-4224-b0f2-469dcc50d6f6,ringolevio--53f92a90,Ringolevio,http://www.ringolevio.nyc/,1,4,skipped_existing_menu,1
0f92c487-0de6-43a0-90b8-51d0f3d867b6,dough-vale,Dough Vale,https://www.doughvale.com/,1,5,,0
907ab3f7-1694-43b0-8f2e-f611a509b629,sub-culture--907ab3f7,Sub Culture,https://www.subculturejc.com/,1,3,skipped_existing_menu,1
2b3a4a9e-91d8-49ac-a216-0f9b2593d12e,jua--2b3a4a9e,Jua,https://www.juanyc.com/,1,1,skipped_existing_menu,1
50f54f37-d59c-41ec-b603-5ae6614a4192,iron-age--50f54f37,Iron Age,https://ironageregopark.wixsite.com/iron-age-rego-park,1,1,skipped_existing_menu,1
aba8d80e-d741-44b6-a5ed-be5c3c78251c,asian-fortune--aba8d80e,Asian Fortune,http://www.asianfortunerestaurant.com/,1,5,skipped_existing_menu,1
4cfec598-cbd4-44c1-ab91-e81a0fa7a283,perfect-picnic--4cfec598,Perfect Picnic,http://places.singleplatform.com/perfect-picnic-nyc/menu?ref=google,1,2,skipped_existing_menu,1
509457a4-7fb4-4f57-8d2a-2305f62b070f,dish-restaurant,Dish Restaurant,http://thedishchelsea.com/menu.html,0,0,homepage_unavailable:None:None,0
7b78fd99-56a6-47e4-84e4-ca4f62b1aa10,taq,Taq,https://resy.com/cities/new-york-ny/venues/taq-taqueria-restaurant-and-bar-ny?rwg_token=ACgRB3e9MWxCTBLSPZR8EoWdMSVvleD8Hbu2B_Slb5iA-ty5ravRkjxiznJSPhleesIAQ7xqDl--NI5XmERdaSI7K4KCG5d6HMgxZnXPhz58e6oVd3T0R_M%3D,1,5,,0
984a0e90-66eb-4ca1-9cd7-f1ebfbac432d,ecuadorian-restaurant--984a0e90,Ecuadorian Restaurant,https://ecuadorianfood1.wixsite.com/mysite,1,2,skipped_existing_menu,1
ac9df5fb-db24-4766-bc97-166768651fea,king-river--ac9df5fb,King River,http://places.singleplatform.com/king-river-chinese-restaurant-corp/menu?ref=google,1,2,skipped_existing_menu,1
e7ab5d46-c1b2-4611-b8b7-8367de216d50,amici-pizza--e7ab5d46,Amici Pizza,https://www.adjustor.com/,1,1,skipped_existing_menu,1
d3704f3c-cf71-46d3-b20f-60de35143359,poke-bowl--d3704f3c,Poke Bowl,https://pokebowlny.com/locations/union-square/,1,2,skipped_existing_menu,1
2396d415-562c-41e7-90d2-dc2e9a917de8,blue-maiz-kitchen,Blue Maiz Kitchen,https://order.toasttab.com/online/blue-maiz-606-8th-ave,0,0,error_page:https://order.toasttab.com/menu:403;error_page:https://order.toasttab.com/menus:403;error_page:https://order.toasttab.com/our-menu:403;error_page:https://order.toasttab.com/our-menus:403;error_page:https://order.toasttab.com/food-menu:403;error_page:https://order.toasttab.com/food-menus:403;error_page:https://order.toasttab.com/dinner-menu:403;error_page:https://order.toasttab.com/lunch-menu:403;error_page:https://order.toasttab.com/brunch-menu:403;error_page:https://order.toasttab.com/breakfast-menu:403;error_page:https://order.toasttab.com/kids-menu:403;error_page:https://order.toasttab.com/kid-menu:403;error_page:https://order.toasttab.com/kids:403;error_page:https://order.toasttab.com/drinks-menu:403;error_page:https://order.toasttab.com/drink-menu:403;error_page:https://order.toasttab.com/beverages-menu:403;error_page:https://order.toasttab.com/beverage-menu:403;error_page:https://order.toasttab.com/wine-menu:403;error_page:https://order.toasttab.com/dessert-menu:403;error_page:https://order.toasttab.com/specials:403;error_page:https://order.toasttab.com/daily-specials:403;error_page:https://order.toasttab.com/today-specials:403;error_page:https://order.toasttab.com/buffet-menu:403;error_page:https://order.toasttab.com/takeaway-menu:403;error_page:https://order.toasttab.com/take-out-menu:403;error_page:https://order.toasttab.com/delivery-menu:403;error_page:https://order.toasttab.com/order-online/menu:403;error_page:https://order.toasttab.com/order/menu:403;error_page:https://order.toasttab.com/menu.html:403;error_page:https://order.toasttab.com/menus.html:403;error_page:https://order.toasttab.com/our-menu.html:403;error_page:https://order.toasttab.com/food-menu.html:403;error_page:https://order.toasttab.com/lunch-menu.html:403;error_page:https://order.toasttab.com/dinner-menu.html:403;error_page:https://order.toasttab.com/menu.pdf:403;error_page:https://order.toasttab.com/menus.pdf:403;error_page:https://order.toasttab.com/our-menu.pdf:403;error_page:https://order.toasttab.com/food-menu.pdf:403;error_page:https://order.toasttab.com/dinner-menu.pdf:403;error_page:https://order.toasttab.com/lunch-menu.pdf:403;error_page:https://order.toasttab.com/brunch-menu.pdf:403;error_page:https://order.toasttab.com/breakfast-menu.pdf:403;error_page:https://order.toasttab.com/kids-menu.pdf:403;error_page:https://order.toasttab.com/drinks-menu.pdf:403;error_page:https://order.toasttab.com/drink-menu.pdf:403;error_page:https://order.toasttab.com/takeaway-menu.pdf:403;error_page:https://order.toasttab.com/take-out-menu.pdf:403;error_page:https://order.toasttab.com/dessert-menu.pdf:403;error_page:https://order.toasttab.com/wine-menu.pdf:403;error_page:https://order.toasttab.com/specials.pdf:403;error_page:https://order.toasttab.com/buffet-menu.pdf:403;error_page:https://order.toasttab.com/wp-content/uploads/menu.pdf:403;error_page:https://order.toasttab.com/wp-content/uploads/menus.pdf:403;error_page:https://order.toasttab.com/wp-content/uploads/2023/menu.pdf:403;error_page:https://order.toasttab.com/wp-content/uploads/2024/menu.pdf:403;error_page:https://order.toasttab.com/wp-content/uploads/2022/menu.pdf:403;error_page:https://order.toasttab.com/files/menu.pdf:403;error_page:https://order.toasttab.com/uploads/menu.pdf:403;error_page:https://order.toasttab.com/download/menu.pdf:403;error_page:https://order.toasttab.com/documents/menu.pdf:403;error_page:https://order.toasttab.com/docs/menu.pdf:403;error_page:https://order.toasttab.com/menu/dinner:403;error_page:https://order.toasttab.com/menu/lunch:403;error_page:https://order.toasttab.com/menu/brunch:403;error_page:https://order.toasttab.com/menu/breakfast:403;error_page:https://order.toasttab.com/menu/drinks:403;error_page:https://order.toasttab.com/menu/beverages:403;error_page:https://order.toasttab.com/menu/kids:403;error_page:https://order.toasttab.com/menu/dessert:403;error_page:https://order.toasttab.com/menu/specials:403;error_page:https://order.toasttab.com/restaurant-menu:403;error_page:https://order.toasttab.com/the-menu:403;error_page:https://order.toasttab.com/menus-list:403;error_page:https://order.toasttab.com/full-menu:403;error_page:https://order.toasttab.com/complete-menu:403;error_page:https://order.toasttab.com/menu-card:403;error_page:https://order.toasttab.com/menu-list:403;error_page:https://order.toasttab.com/food:403;error_page:https://order.toasttab.com/eat:403;error_page:https://order.toasttab.com/order:403;error_page:https://order.toasttab.com/order-online:403,0
6b16f5ed-ec13-4f63-a7b6-d6321cfe0169,gyro-express--6b16f5ed,Gyro Express,http://www.greekxpress.com/,1,1,skipped_existing_menu,1
9111c2ab-e553-4439-9bf7-4e294c4f569d,chop-sticks--9111c2ab,Chop Sticks,https://www.astoriano1.com/,1,3,skipped_existing_menu,1
1820c2de-5f76-4fc0-8ad1-20b0d9b48e5a,barzola--1820c2de,Barzola,https://barzola1987.com/,1,4,skipped_existing_menu,1
4b2e6483-4710-45ca-9256-057852272487,burger-city--4b2e6483,Burger City,http://places.singleplatform.com/burger-city-9/menu?ref=google,1,2,skipped_existing_menu,1
a00b6456-dcaf-4b0d-8a46-083c4063f8c5,la-cafeteria-by-de-mole,La Cafeteria by de Mole,https://tmt.spotapps.co/reservations?spot_id=49160&source=google&rwg_token=ACgRB3ctyuRbr2qYWXXBI68xeBrO8Pu2B-KfA0_PMFE-ptbMaIFRCs3ueC0Mlf8X9mz8E4p2avzGP06wMen0Vpmt3en0hj8cFA%3D%3D,1,1,error_page:https://tmt.spotapps.co/menu:404;error_page:https://tmt.spotapps.co/menus:404;error_page:https://tmt.spotapps.co/our-menu:404;error_page:https://tmt.spotapps.co/our-menus:404;error_page:https://tmt.spotapps.co/food-menu:404;error_page:https://tmt.spotapps.co/food-menus:404;error_page:https://tmt.spotapps.co/dinner-menu:404;error_page:https://tmt.spotapps.co/lunch-menu:404;error_page:https://tmt.spotapps.co/brunch-menu:404;error_page:https://tmt.spotapps.co/breakfast-menu:404;error_page:https://tmt.spotapps.co/kids-menu:404;error_page:https://tmt.spotapps.co/kid-menu:404;error_page:https://tmt.spotapps.co/kids:404;error_page:https://tmt.spotapps.co/drinks-menu:404;error_page:https://tmt.spotapps.co/drink-menu:404;error_page:https://tmt.spotapps.co/beverages-menu:404;error_page:https://tmt.spotapps.co/beverage-menu:404;error_page:https://tmt.spotapps.co/wine-menu:404;error_page:https://tmt.spotapps.co/dessert-menu:404;error_page:https://tmt.spotapps.co/specials:404;error_page:https://tmt.spotapps.co/daily-specials:404;error_page:https://tmt.spotapps.co/today-specials:404;error_page:https://tmt.spotapps.co/buffet-menu:404;error_page:https://tmt.spotapps.co/takeaway-menu:404;error_page:https://tmt.spotapps.co/take-out-menu:404;error_page:https://tmt.spotapps.co/delivery-menu:404;error_page:https://tmt.spotapps.co/order-online/menu:404;error_page:https://tmt.spotapps.co/order/menu:404;error_page:https://tmt.spotapps.co/menu.html:404;error_page:https://tmt.spotapps.co/menus.html:404;error_page:https://tmt.spotapps.co/our-menu.html:404;error_page:https://tmt.spotapps.co/food-menu.html:404;error_page:https://tmt.spotapps.co/lunch-menu.html:404;error_page:https://tmt.spotapps.co/dinner-menu.html:404;error_page:https://tmt.spotapps.co/menu.pdf:404;error_page:https://tmt.spotapps.co/menus.pdf:404;error_page:https://tmt.spotapps.co/our-menu.pdf:404;error_page:https://tmt.spotapps.co/food-menu.pdf:404;error_page:https://tmt.spotapps.co/dinner-menu.pdf:404;error_page:https://tmt.spotapps.co/lunch-menu.pdf:404;error_page:https://tmt.spotapps.co/brunch-menu.pdf:404;error_page:https://tmt.spotapps.co/breakfast-menu.pdf:404;error_page:https://tmt.spotapps.co/kids-menu.pdf:404;error_page:https://tmt.spotapps.co/drinks-menu.pdf:404;error_page:https://tmt.spotapps.co/drink-menu.pdf:404;error_page:https://tmt.spotapps.co/takeaway-menu.pdf:404;error_page:https://tmt.spotapps.co/take-out-menu.pdf:404;error_page:https://tmt.spotapps.co/dessert-menu.pdf:404;error_page:https://tmt.spotapps.co/wine-menu.pdf:404;error_page:https://tmt.spotapps.co/specials.pdf:404;error_page:https://tmt.spotapps.co/buffet-menu.pdf:404;error_page:https://tmt.spotapps.co/wp-content/uploads/menu.pdf:404;error_page:https://tmt.spotapps.co/wp-content/uploads/menus.pdf:404;error_page:https://tmt.spotapps.co/wp-content/uploads/2023/menu.pdf:404;error_page:https://tmt.spotapps.co/wp-content/uploads/2024/menu.pdf:404;error_page:https://tmt.spotapps.co/wp-content/uploads/2022/menu.pdf:404;error_page:https://tmt.spotapps.co/files/menu.pdf:404;error_page:https://tmt.spotapps.co/uploads/menu.pdf:404;error_page:https://tmt.spotapps.co/download/menu.pdf:404;error_page:https://tmt.spotapps.co/documents/menu.pdf:404;error_page:https://tmt.spotapps.co/docs/menu.pdf:404;error_page:https://tmt.spotapps.co/menu/dinner:404;error_page:https://tmt.spotapps.co/menu/lunch:404;error_page:https://tmt.spotapps.co/menu/brunch:404;error_page:https://tmt.spotapps.co/menu/breakfast:404;error_page:https://tmt.spotapps.co/menu/drinks:404;error_page:https://tmt.spotapps.co/menu/beverages:404;error_page:https://tmt.spotapps.co/menu/kids:404;error_page:https://tmt.spotapps.co/menu/dessert:404;error_page:https://tmt.spotapps.co/menu/specials:404;error_page:https://tmt.spotapps.co/restaurant-menu:404;error_page:https://tmt.spotapps.co/the-menu:404;error_page:https://tmt.spotapps.co/menus-list:404;error_page:https://tmt.spotapps.co/full-menu:404;error_page:https://tmt.spotapps.co/complete-menu:404;error_page:https://tmt.spotapps.co/menu-card:404;error_page:https://tmt.spotapps.co/menu-list:404;error_page:https://tmt.spotapps.co/food:404;error_page:https://tmt.spotapps.co/eat:404;error_page:https://tmt.spotapps.co/order:404;error_page:https://tmt.spotapps.co/order-online:404,0
6b3a68dd-b9e9-4b83-b2a4-4b1d90e560c2,rumba-cubana--6b3a68dd,Rumba Cubana,https://rumbacubana.com/food-and-restaurants-locations/rochelle-park,1,3,blocked_by_robots:https://order.ubereats.com/new-jersey/food-delivery/Rumba%20Cubana%20-%20Rochelle%20Park/_TroypQWTNqktcWDar7_Qg/?utm_source=web--manager;blocked_by_robots:https://order.ubereats.com/new-jersey/food-delivery/Rumba%20Cubana%20-%20Rochelle%20Park/_TroypQWTNqktcWDar7_Qg/?utm_source=web--manager;skipped_existing_menu,1
70aedc0b-5d27-4850-9389-13c727c16bd3,taqueria-gramercy,Taqueria Gramercy,https://taqueriagramercy.com,0,0,,0
1f7ea4ad-85eb-4429-b289-ff249fb53ef9,crave-fishbar--1f7ea4ad,Crave Fishbar,https://www.cravefishbar.com/,1,4,fetch_failed:https://www.cravefishbar.com/wp-content/uploads/2024/02/Crave-Sushi-Bar-Release.pdf:200:application/pdf;fetch_failed:https://www.cravefishbar.com/wp-content/uploads/2024/02/Crave-Sushi-Bar-Release.pdf:200:application/pdf;skipped_existing_menu,1
a566b2fe-1e8a-439f-be60-25a6d0db003a,food-for-life--a566b2fe,Food for Life,http://places.singleplatform.com/food-for-life-12/menu?ref=google,1,2,skipped_existing_menu,1
e5eaf750-fa56-4d74-a544-96ad2f1cbce9,kolhelly,Kolhelly,https://georgianrecipes.net/,1,5,,0
55134138-7da4-40cd-b94f-4f96286bc409,hop-kee--55134138,Hop Kee,http://www.hop-kee-nyc.com/,1,2,skipped_existing_menu,1
d98c8f9c-51e1-44e3-bfa9-e042249a22fa,chinese-tuxedo--d98c8f9c,Chinese Tuxedo,https://www.chinesetuxedo.com,1,3,skipped_existing_menu,1
babb4753-00e5-4172-9787-f16ee73bf4c1,new-york-canton-lounge,New York Canton Lounge,https://www.newyorkcantonlounge.com/,0,0,homepage_unavailable:None:None,0
f47480dd-0939-4fa9-b429-eff98ecfa355,the-honey-well--f47480dd,The Honey Well,https://www.thehoneywellnyc.com/,1,2,fetch_failed:https://www.thehoneywellnyc.com/s/Outdoor-HW-Cocktail-Menu-2025-1.pdf:200:application/pdf;fetch_failed:https://www.thehoneywellnyc.com/s/Outdoor-HW-Cocktail-Menu-2025.pdf:200:application/pdf;fetch_failed:https://www.thehoneywellnyc.com/s/Honey-Well-Website-Happy-Hour.pdf:200:application/pdf;fetch_failed:https://www.thehoneywellnyc.com/s/Honey-Well-Website-Happy-Hour-1.pdf:200:application/pdf;fetch_failed:https://www.thehoneywellnyc.com/s/Outdoor-HW-Cocktail-Menu-2025-1.pdf:200:application/pdf;fetch_failed:https://www.thehoneywellnyc.com/s/Outdoor-HW-Cocktail-Menu-2025.pdf:200:application/pdf;fetch_failed:https://www.thehoneywellnyc.com/s/Honey-Well-Website-Happy-Hour.pdf:200:application/pdf;fetch_failed:https://www.thehoneywellnyc.com/s/Honey-Well-Website-Happy-Hour-1.pdf:200:application/pdf;skipped_existing_menu,1
eb7b4ab5-4444-4120-bf68-4a9a003a8995,pier-76--eb7b4ab5,Pier 76,http://www.pier76si.com/,1,1,fetch_failed:http://www.pier76si.com/file/Pier76_Menu.pdf:200:application/pdf;fetch_failed:http://www.pier76si.com/file/Pier76_ToGoMenu.pdf:200:application/pdf;fetch_failed:http://www.pier76si.com/file/Pier76_Menu.pdf:200:application/pdf;fetch_failed:http://www.pier76si.com/file/Pier76_ToGoMenu.pdf:200:application/pdf;skipped_existing_menu,1
3730dc67-b5ef-4244-9d89-711f832f59ce,dun-huang,Dun Huang,https://www.dunhuangfood.com/,0,0,blocked_by_robots_home,0
9382217d-1b8e-429b-9fe2-a43289384721,fugu-sushi--9382217d,Fugu Sushi,https://fugusushiny.5menucities.com/catalog.aspx?cid=37,1,4,skipped_existing_menu,1
66fc4289-544b-4b5b-b2f3-75f2eb0cf950,west-place,West Place,https://www.westplace1288.com/,0,0,homepage_unavailable:None:None,0
504fcd83-3aa8-46bc-bb9b-a896584b88fb,flatiron-restaurant--504fcd83,Flatiron Restaurant,https://flatironrestaurant.com,1,2,skipped_existing_menu,1
93144cd5-6476-4d86-bfb4-c3be9f3beff6,hole-in-the-wall--93144cd5,Hole In The Wall,https://www.holeinthewallnyc.com/williamsburg-1,1,2,fetch_failed:https://www.holeinthewallnyc.com/s/Williamsburgpdf.png:200:image/png;skipped_existing_menu,1
