uuid,slug,name,website,found,num_files,errors,skipped
11c43522-b40a-44ee-a0f3-1e79878f1341,morgan-s-brooklyn-barbecue,Morgan's Brooklyn Barbecue,https://www.morgansbrooklynbarbecue.com,0,0,error_page:https://www.morgansbrooklynbarbecue.com/menu:403;error_page:https://www.morgansbrooklynbarbecue.com/menus:403;error_page:https://www.morgansbrooklynbarbecue.com/our-menu:403;error_page:https://www.morgansbrooklynbarbecue.com/our-menus:403;error_page:https://www.morgansbrooklynbarbecue.com/food-menu:403;error_page:https://www.morgansbrooklynbarbecue.com/food-menus:403;error_page:https://www.morgansbrooklynbarbecue.com/dinner-menu:403;error_page:https://www.morgansbrooklynbarbecue.com/lunch-menu:403;error_page:https://www.morgansbrooklynbarbecue.com/brunch-menu:403;error_page:https://www.morgansbrooklynbarbecue.com/breakfast-menu:403;error_page:https://www.morgansbrooklynbarbecue.com/kids-menu:403;error_page:https://www.morgansbrooklynbarbecue.com/kid-menu:403;error_page:https://www.morgansbrooklynbarbecue.com/kids:403;error_page:https://www.morgansbrooklynbarbecue.com/drinks-menu:403;error_page:https://www.morgansbrooklynbarbecue.com/drink-menu:403;error_page:https://www.morgansbrooklynbarbecue.com/beverages-menu:403;error_page:https://www.morgansbrooklynbarbecue.com/beverage-menu:403;error_page:https://www.morgansbrooklynbarbecue.com/wine-menu:403;error_page:https://www.morgansbrooklynbarbecue.com/dessert-menu:403;error_page:https://www.morgansbrooklynbarbecue.com/specials:403;error_page:https://www.morgansbrooklynbarbecue.com/daily-specials:403;error_page:https://www.morgansbrooklynbarbecue.com/today-specials:403;error_page:https://www.morgansbrooklynbarbecue.com/buffet-menu:403;error_page:https://www.morgansbrooklynbarbecue.com/takeaway-menu:403;error_page:https://www.morgansbrooklynbarbecue.com/take-out-menu:403;error_page:https://www.morgansbrooklynbarbecue.com/delivery-menu:403;error_page:https://www.morgansbrooklynbarbecue.com/order-online/menu:403;error_page:https://www.morgansbrooklynbarbecue.com/order/menu:403;error_page:https://www.morgansbrooklynbarbecue.com/menu.html:403;error_page:https://www.morgansbrooklynbarbecue.com/menus.html:403;error_page:https://www.morgansbrooklynbarbecue.com/our-menu.html:403;error_page:https://www.morgansbrooklynbarbecue.com/food-menu.html:403;error_page:https://www.morgansbrooklynbarbecue.com/lunch-menu.html:403;error_page:https://www.morgansbrooklynbarbecue.com/dinner-menu.html:403;error_page:https://www.morgansbrooklynbarbecue.com/menu.pdf:404;error_page:https://www.morgansbrooklynbarbecue.com/menus.pdf:404;error_page:https://www.morgansbrooklynbarbecue.com/our-menu.pdf:404;error_page:https://www.morgansbrooklynbarbecue.com/food-menu.pdf:404;error_page:https://www.morgansbrooklynbarbecue.com/dinner-menu.pdf:404;error_page:https://www.morgansbrooklynbarbecue.com/lunch-menu.pdf:404;error_page:https://www.morgansbrooklynbarbecue.com/brunch-menu.pdf:404;error_page:https://www.morgansbrooklynbarbecue.com/breakfast-menu.pdf:404;error_page:https://www.morgansbrooklynbarbecue.com/kids-menu.pdf:404;error_page:https://www.morgansbrooklynbarbecue.com/drinks-menu.pdf:404;error_page:https://www.morgansbrooklynbarbecue.com/drink-menu.pdf:404;error_page:https://www.morgansbrooklynbarbecue.com/takeaway-menu.pdf:404;error_page:https://www.morgansbrooklynbarbecue.com/take-out-menu.pdf:404;error_page:https://www.morgansbrooklynbarbecue.com/dessert-menu.pdf:404;error_page:https://www.morgansbrooklynbarbecue.com/wine-menu.pdf:404;error_page:https://www.morgansbrooklynbarbecue.com/specials.pdf:404;error_page:https://www.morgansbrooklynbarbecue.com/buffet-menu.pdf:404;error_page:https://www.morgansbrooklynbarbecue.com/wp-content/uploads/menu.pdf:404;error_page:https://www.morgansbrooklynbarbecue.com/wp-content/uploads/menus.pdf:404;error_page:https://www.morgansbrooklynbarbecue.com/wp-content/uploads/2023/menu.pdf:404;error_page:https://www.morgansbrooklynbarbecue.com/wp-content/uploads/2024/menu.pdf:404;error_page:https://www.morgansbrooklynbarbecue.com/wp-content/uploads/2022/menu.pdf:404;error_page:https://www.morgansbrooklynbarbecue.com/files/menu.pdf:404;error_page:https://www.morgansbrooklynbarbecue.com/uploads/menu.pdf:404;error_page:https://www.morgansbrooklynbarbecue.com/download/menu.pdf:404;error_page:https://www.morgansbrooklynbarbecue.com/documents/menu.pdf:404;error_page:https://www.morgansbrooklynbarbecue.com/docs/menu.pdf:404;error_page:https://www.morgansbrooklynbarbecue.com/menu/dinner:403;error_page:https://www.morgansbrooklynbarbecue.com/menu/lunch:403;error_page:https://www.morgansbrooklynbarbecue.com/menu/brunch:403;error_page:https://www.morgansbrooklynbarbecue.com/menu/breakfast:403;error_page:https://www.morgansbrooklynbarbecue.com/menu/drinks:403;error_page:https://www.morgansbrooklynbarbecue.com/menu/beverages:403;error_page:https://www.morgansbrooklynbarbecue.com/menu/kids:403;error_page:https://www.morgansbrooklynbarbecue.com/menu/dessert:403;error_page:https://www.morgansbrooklynbarbecue.com/menu/specials:403;error_page:https://www.morgansbrooklynbarbecue.com/restaurant-menu:403;error_page:https://www.morgansbrooklynbarbecue.com/the-menu:403;error_page:https://www.morgansbrooklynbarbecue.com/menus-list:403;error_page:https://www.morgansbrooklynbarbecue.com/full-menu:403;error_page:https://www.morgansbrooklynbarbecue.com/complete-menu:403;error_page:https://www.morgansbrooklynbarbecue.com/menu-card:403;error_page:https://www.morgansbrooklynbarbecue.com/menu-list:403;error_page:https://www.morgansbrooklynbarbecue.com/food:403;error_page:https://www.morgansbrooklynbarbecue.com/eat:403;error_page:https://www.morgansbrooklynbarbecue.com/order:403;error_page:https://www.morgansbrooklynbarbecue.com/order-online:403,0
20629555-1d57-4e4a-b4db-1ec551631a47,alta-calidad--20629555,Alta Calidad,https://altacalidadbk.com,1,5,skipped_existing_menu,1
af7a5fb6-a553-4ea0-9ec1-4986d3dd02c9,jet-s-pizza--af7a5fb6,Jet's Pizza,https://jetspizza.com/stores/new-york/brooklyn/305-flatbush-ave/,1,4,pdf_exception:https://www.jetspizza.com/wp-content/uploads/2025/02/printablemenu.pdf:name 'convert_pdf_to_html' is not defined;skipped_existing_menu,1
5a19d53e-410f-479e-9cd7-634c74d671db,gertrude-s--5a19d53e,Gertrude's,https://www.gertrudes.nyc,1,2,skipped_existing_menu,1
fad9f8d9-77ef-4bd5-ac17-013e9fbabeb2,ortomare-ristorante-pizzeria,Ortomare Ristorante Pizzeria,https://ortomare.com/,0,0,blocked_by_robots_home,0
36634452-0762-44e3-874a-2ba85dec1c9a,miss-mamie-s-spoonbread-too--36634452,Miss Mamie's Spoonbread Too,https://spoonbreadinc.com/,1,2,skipped_existing_menu,1
e3f0eb97-8506-47ac-b4a4-1f3062e5d29d,han-dynasty--e3f0eb97,Han Dynasty,https://www.handynasty.net/location/han-dynasty-upper-west-side/,1,3,skipped_existing_menu,1
3960f53c-ed28-45ca-8676-a0be8cdefea8,miriam--3960f53c,Miriam,https://uws.miriamrestaurant.com,1,3,fetch_failed:https://static.spotapps.co/spots/d5/dd302521ca4e519ff06c9cf001a161/full:200:image/jpeg;skipped_existing_menu,1
78e962a0-ac69-4ca9-ba9c-f637262639b4,el-a--78e962a0,Eléa,https://eleanyc.com/,1,3,skipped_existing_menu,1
d8b15c46-24ee-4f67-9348-dc3328b458c2,brooklyn-crab--d8b15c46,Brooklyn Crab,https://www.brooklyncrab.com,1,3,skipped_existing_menu,1
a3f5e3d1-a368-4319-9b05-63d70eeddb65,motorino--a3f5e3d1,Motorino,https://www.motorinony.com/location/east-village/,1,5,skipped_existing_menu,1
7b8f925c-0156-4418-b8ef-02ed0422dd13,s-mac--7b8f925c,S'MAC,https://www.eatsmac.com,1,2,skipped_existing_menu,1
52990453-1445-455f-970e-48d5da50fb2c,rosemary-s--52990453,Rosemary's,https://www.rosemarysnyc.com/location/rosemarys-midtown/,1,5,skipped_existing_menu,1
d1696593-f2d8-405a-a8ed-cf05766ea59d,hill-country-barbecue-market--d1696593,Hill Country Barbecue Market,https://www.hillcountry.com,1,4,skipped_existing_menu,1
01b5d1a7-cdeb-4207-a632-5cdce7f2e15a,the-marshal,The Marshal,https://www.the-marshal.com/,0,0,error_page:https://www.the-marshal.com/menu:403;error_page:https://www.the-marshal.com/menus:403;error_page:https://www.the-marshal.com/our-menu:403;error_page:https://www.the-marshal.com/our-menus:403;error_page:https://www.the-marshal.com/food-menu:403;error_page:https://www.the-marshal.com/food-menus:403;error_page:https://www.the-marshal.com/dinner-menu:403;error_page:https://www.the-marshal.com/lunch-menu:403;error_page:https://www.the-marshal.com/brunch-menu:403;error_page:https://www.the-marshal.com/breakfast-menu:403;error_page:https://www.the-marshal.com/kids-menu:403;error_page:https://www.the-marshal.com/kid-menu:403;error_page:https://www.the-marshal.com/kids:403;error_page:https://www.the-marshal.com/drinks-menu:403;error_page:https://www.the-marshal.com/drink-menu:403;error_page:https://www.the-marshal.com/beverages-menu:403;error_page:https://www.the-marshal.com/beverage-menu:403;error_page:https://www.the-marshal.com/wine-menu:403;error_page:https://www.the-marshal.com/dessert-menu:403;error_page:https://www.the-marshal.com/specials:403;error_page:https://www.the-marshal.com/daily-specials:403;error_page:https://www.the-marshal.com/today-specials:403;error_page:https://www.the-marshal.com/buffet-menu:403;error_page:https://www.the-marshal.com/takeaway-menu:403;error_page:https://www.the-marshal.com/take-out-menu:403;error_page:https://www.the-marshal.com/delivery-menu:403;error_page:https://www.the-marshal.com/order-online/menu:403;error_page:https://www.the-marshal.com/order/menu:403;error_page:https://www.the-marshal.com/menu.html:403;error_page:https://www.the-marshal.com/menus.html:403;error_page:https://www.the-marshal.com/our-menu.html:403;error_page:https://www.the-marshal.com/food-menu.html:403;error_page:https://www.the-marshal.com/lunch-menu.html:403;error_page:https://www.the-marshal.com/dinner-menu.html:403;error_page:https://www.the-marshal.com/menu.pdf:403;error_page:https://www.the-marshal.com/menus.pdf:403;error_page:https://www.the-marshal.com/our-menu.pdf:403;error_page:https://www.the-marshal.com/food-menu.pdf:403;error_page:https://www.the-marshal.com/dinner-menu.pdf:403;error_page:https://www.the-marshal.com/lunch-menu.pdf:403;error_page:https://www.the-marshal.com/brunch-menu.pdf:403;error_page:https://www.the-marshal.com/breakfast-menu.pdf:403;error_page:https://www.the-marshal.com/kids-menu.pdf:403;error_page:https://www.the-marshal.com/drinks-menu.pdf:403;error_page:https://www.the-marshal.com/drink-menu.pdf:403;error_page:https://www.the-marshal.com/takeaway-menu.pdf:403;error_page:https://www.the-marshal.com/take-out-menu.pdf:403;error_page:https://www.the-marshal.com/dessert-menu.pdf:403;error_page:https://www.the-marshal.com/wine-menu.pdf:403;error_page:https://www.the-marshal.com/specials.pdf:403;error_page:https://www.the-marshal.com/buffet-menu.pdf:403;error_page:https://www.the-marshal.com/wp-content/uploads/menu.pdf:403;error_page:https://www.the-marshal.com/wp-content/uploads/menus.pdf:403;error_page:https://www.the-marshal.com/wp-content/uploads/2023/menu.pdf:403;error_page:https://www.the-marshal.com/wp-content/uploads/2024/menu.pdf:403;error_page:https://www.the-marshal.com/wp-content/uploads/2022/menu.pdf:403;error_page:https://www.the-marshal.com/files/menu.pdf:403;error_page:https://www.the-marshal.com/uploads/menu.pdf:403;error_page:https://www.the-marshal.com/download/menu.pdf:403;error_page:https://www.the-marshal.com/documents/menu.pdf:403;error_page:https://www.the-marshal.com/docs/menu.pdf:403;error_page:https://www.the-marshal.com/menu/dinner:403;error_page:https://www.the-marshal.com/menu/lunch:403;error_page:https://www.the-marshal.com/menu/brunch:403;error_page:https://www.the-marshal.com/menu/breakfast:403;error_page:https://www.the-marshal.com/menu/drinks:403;error_page:https://www.the-marshal.com/menu/beverages:403;error_page:https://www.the-marshal.com/menu/kids:403;error_page:https://www.the-marshal.com/menu/dessert:403;error_page:https://www.the-marshal.com/menu/specials:403;error_page:https://www.the-marshal.com/restaurant-menu:403;error_page:https://www.the-marshal.com/the-menu:403;error_page:https://www.the-marshal.com/menus-list:403;error_page:https://www.the-marshal.com/full-menu:403;error_page:https://www.the-marshal.com/complete-menu:403;error_page:https://www.the-marshal.com/menu-card:403;error_page:https://www.the-marshal.com/menu-list:403;error_page:https://www.the-marshal.com/food:403;error_page:https://www.the-marshal.com/eat:403;error_page:https://www.the-marshal.com/order:403;error_page:https://www.the-marshal.com/order-online:403,0
8aa6c15e-61f9-4120-8962-ec9ce696afdc,danny-s-pizzeria,Danny's Pizzeria,https://dannyspizzeria.com/,0,0,error_page:https://dannyspizzeria.com/menu:403;error_page:https://dannyspizzeria.com/menus:403;error_page:https://dannyspizzeria.com/our-menu:403;error_page:https://dannyspizzeria.com/our-menus:403;error_page:https://dannyspizzeria.com/food-menu:403;error_page:https://dannyspizzeria.com/food-menus:403;error_page:https://dannyspizzeria.com/dinner-menu:403;error_page:https://dannyspizzeria.com/lunch-menu:403;error_page:https://dannyspizzeria.com/brunch-menu:403;error_page:https://dannyspizzeria.com/breakfast-menu:403;error_page:https://dannyspizzeria.com/kids-menu:403;error_page:https://dannyspizzeria.com/kid-menu:403;error_page:https://dannyspizzeria.com/kids:403;error_page:https://dannyspizzeria.com/drinks-menu:403;error_page:https://dannyspizzeria.com/drink-menu:403;error_page:https://dannyspizzeria.com/beverages-menu:403;error_page:https://dannyspizzeria.com/beverage-menu:403;error_page:https://dannyspizzeria.com/wine-menu:403;error_page:https://dannyspizzeria.com/dessert-menu:403;error_page:https://dannyspizzeria.com/specials:403;error_page:https://dannyspizzeria.com/daily-specials:403;error_page:https://dannyspizzeria.com/today-specials:403;error_page:https://dannyspizzeria.com/buffet-menu:403;error_page:https://dannyspizzeria.com/takeaway-menu:403;error_page:https://dannyspizzeria.com/take-out-menu:403;error_page:https://dannyspizzeria.com/delivery-menu:403;error_page:https://dannyspizzeria.com/order-online/menu:403;error_page:https://dannyspizzeria.com/order/menu:403;error_page:https://dannyspizzeria.com/menu.html:403;error_page:https://dannyspizzeria.com/menus.html:403;error_page:https://dannyspizzeria.com/our-menu.html:403;error_page:https://dannyspizzeria.com/food-menu.html:403;error_page:https://dannyspizzeria.com/lunch-menu.html:403;error_page:https://dannyspizzeria.com/dinner-menu.html:403;error_page:https://dannyspizzeria.com/menu.pdf:404;error_page:https://dannyspizzeria.com/menus.pdf:404;error_page:https://dannyspizzeria.com/our-menu.pdf:404;error_page:https://dannyspizzeria.com/food-menu.pdf:404;error_page:https://dannyspizzeria.com/dinner-menu.pdf:404;error_page:https://dannyspizzeria.com/lunch-menu.pdf:404;error_page:https://dannyspizzeria.com/brunch-menu.pdf:404;error_page:https://dannyspizzeria.com/breakfast-menu.pdf:404;error_page:https://dannyspizzeria.com/kids-menu.pdf:404;error_page:https://dannyspizzeria.com/drinks-menu.pdf:404;error_page:https://dannyspizzeria.com/drink-menu.pdf:404;error_page:https://dannyspizzeria.com/takeaway-menu.pdf:404;error_page:https://dannyspizzeria.com/take-out-menu.pdf:404;error_page:https://dannyspizzeria.com/dessert-menu.pdf:404;error_page:https://dannyspizzeria.com/wine-menu.pdf:404;error_page:https://dannyspizzeria.com/specials.pdf:404;error_page:https://dannyspizzeria.com/buffet-menu.pdf:404;error_page:https://dannyspizzeria.com/wp-content/uploads/menu.pdf:404;error_page:https://dannyspizzeria.com/wp-content/uploads/menus.pdf:404;error_page:https://dannyspizzeria.com/wp-content/uploads/2023/menu.pdf:404;error_page:https://dannyspizzeria.com/wp-content/uploads/2024/menu.pdf:404;error_page:https://dannyspizzeria.com/wp-content/uploads/2022/menu.pdf:404;error_page:https://dannyspizzeria.com/files/menu.pdf:404;error_page:https://dannyspizzeria.com/uploads/menu.pdf:404;error_page:https://dannyspizzeria.com/download/menu.pdf:404;error_page:https://dannyspizzeria.com/documents/menu.pdf:404;error_page:https://dannyspizzeria.com/docs/menu.pdf:404;error_page:https://dannyspizzeria.com/menu/dinner:403;error_page:https://dannyspizzeria.com/menu/lunch:403;error_page:https://dannyspizzeria.com/menu/brunch:403;error_page:https://dannyspizzeria.com/menu/breakfast:403;error_page:https://dannyspizzeria.com/menu/drinks:403;error_page:https://dannyspizzeria.com/menu/beverages:403;error_page:https://dannyspizzeria.com/menu/kids:403;error_page:https://dannyspizzeria.com/menu/dessert:403;error_page:https://dannyspizzeria.com/menu/specials:403;error_page:https://dannyspizzeria.com/restaurant-menu:403;error_page:https://dannyspizzeria.com/the-menu:403;error_page:https://dannyspizzeria.com/menus-list:403;error_page:https://dannyspizzeria.com/full-menu:403;error_page:https://dannyspizzeria.com/complete-menu:403;error_page:https://dannyspizzeria.com/menu-card:403;error_page:https://dannyspizzeria.com/menu-list:403;error_page:https://dannyspizzeria.com/food:403;error_page:https://dannyspizzeria.com/eat:403;error_page:https://dannyspizzeria.com/order:403;error_page:https://dannyspizzeria.com/order-online:403,0
f0aa43f9-c42d-4316-8a8a-1302dce1c2a0,effy-s-caf--f0aa43f9,Effy's Café,https://www.effyscafe.com,1,2,pdf_exception:https://www.effyscafe.com/wp-content/uploads/2025/10/Effy-Cafe-W96th-St-CERT-July-2026.pdf:name 'convert_pdf_to_html' is not defined;pdf_exception:https://www.effyscafe.com/wp-content/uploads/2025/10/Effy-Cafe-York-Ave-CERT-July-2026.pdf:name 'convert_pdf_to_html' is not defined;skipped_existing_menu,1
91188c5e-905a-4ffa-8086-0d8dc27a0514,mexico-authentico,Mexico Authentico,https://mexicoautenticonyc.com,0,0,,0
2a4e7d3e-5327-4196-bbad-ad726b6b2c6c,pio-pio,Pio Pio,https://www.piopio.com/locations/upper_east_side.html,0,0,error_page:https://www.piopio.com/menu:403;error_page:https://www.piopio.com/menus:404;error_page:https://www.piopio.com/our-menu:404;error_page:https://www.piopio.com/our-menus:404;error_page:https://www.piopio.com/food-menu:404;error_page:https://www.piopio.com/food-menus:404;error_page:https://www.piopio.com/dinner-menu:404;error_page:https://www.piopio.com/lunch-menu:404;error_page:https://www.piopio.com/brunch-menu:404;error_page:https://www.piopio.com/breakfast-menu:404;error_page:https://www.piopio.com/kids-menu:404;error_page:https://www.piopio.com/kid-menu:404;error_page:https://www.piopio.com/kids:404;error_page:https://www.piopio.com/drinks-menu:404;error_page:https://www.piopio.com/drink-menu:404;error_page:https://www.piopio.com/beverages-menu:404;error_page:https://www.piopio.com/beverage-menu:404;error_page:https://www.piopio.com/wine-menu:404;error_page:https://www.piopio.com/dessert-menu:404;error_page:https://www.piopio.com/specials:404;error_page:https://www.piopio.com/daily-specials:404;error_page:https://www.piopio.com/today-specials:404;error_page:https://www.piopio.com/buffet-menu:404;error_page:https://www.piopio.com/takeaway-menu:404;error_page:https://www.piopio.com/take-out-menu:404;error_page:https://www.piopio.com/delivery-menu:404;error_page:https://www.piopio.com/order-online/menu:404;error_page:https://www.piopio.com/order/menu:404;error_page:https://www.piopio.com/menu.html:404;error_page:https://www.piopio.com/menus.html:404;error_page:https://www.piopio.com/our-menu.html:404;error_page:https://www.piopio.com/food-menu.html:404;error_page:https://www.piopio.com/lunch-menu.html:404;error_page:https://www.piopio.com/dinner-menu.html:404;error_page:https://www.piopio.com/menu.pdf:404;error_page:https://www.piopio.com/menus.pdf:404;error_page:https://www.piopio.com/our-menu.pdf:404;error_page:https://www.piopio.com/food-menu.pdf:404;error_page:https://www.piopio.com/dinner-menu.pdf:404;error_page:https://www.piopio.com/lunch-menu.pdf:404;error_page:https://www.piopio.com/brunch-menu.pdf:404;error_page:https://www.piopio.com/breakfast-menu.pdf:404;error_page:https://www.piopio.com/kids-menu.pdf:404;error_page:https://www.piopio.com/drinks-menu.pdf:404;error_page:https://www.piopio.com/drink-menu.pdf:404;error_page:https://www.piopio.com/takeaway-menu.pdf:404;error_page:https://www.piopio.com/take-out-menu.pdf:404;error_page:https://www.piopio.com/dessert-menu.pdf:404;error_page:https://www.piopio.com/wine-menu.pdf:404;error_page:https://www.piopio.com/specials.pdf:404;error_page:https://www.piopio.com/buffet-menu.pdf:404;error_page:https://www.piopio.com/wp-content/uploads/menu.pdf:404;error_page:https://www.piopio.com/wp-content/uploads/menus.pdf:404;error_page:https://www.piopio.com/wp-content/uploads/2023/menu.pdf:404;error_page:https://www.piopio.com/wp-content/uploads/2024/menu.pdf:404;error_page:https://www.piopio.com/wp-content/uploads/2022/menu.pdf:404;error_page:https://www.piopio.com/files/menu.pdf:404;error_page:https://www.piopio.com/uploads/menu.pdf:404;error_page:https://www.piopio.com/download/menu.pdf:404;error_page:https://www.piopio.com/documents/menu.pdf:404;error_page:https://www.piopio.com/docs/menu.pdf:404;error_page:https://www.piopio.com/menu/dinner:404;error_page:https://www.piopio.com/menu/lunch:404;error_page:https://www.piopio.com/menu/brunch:404;error_page:https://www.piopio.com/menu/breakfast:404;error_page:https://www.piopio.com/menu/drinks:404;error_page:https://www.piopio.com/menu/beverages:404;error_page:https://www.piopio.com/menu/kids:404;error_page:https://www.piopio.com/menu/dessert:404;error_page:https://www.piopio.com/menu/specials:404;error_page:https://www.piopio.com/restaurant-menu:404;error_page:https://www.piopio.com/the-menu:404;error_page:https://www.piopio.com/menus-list:404;error_page:https://www.piopio.com/full-menu:404;error_page:https://www.piopio.com/complete-menu:404;error_page:https://www.piopio.com/menu-card:404;error_page:https://www.piopio.com/menu-list:404;error_page:https://www.piopio.com/food:404;error_page:https://www.piopio.com/eat:404;error_page:https://www.piopio.com/order:404;error_page:https://www.piopio.com/order-online:404,0
2ba1e043-97d2-44a3-a576-825e3883eb80,bubba-gump-shrimp-company--2ba1e043,Bubba Gump Shrimp Company,https://www.bubbagump.com/locations/new-york-city/,1,4,skipped_existing_menu,1
ccb6361c-2ff4-4e4e-ac52-6eccfe97fbcd,applebee-s--ccb6361c,Applebee's,https://restaurants.applebees.com/en-us/ny/new-york/205-w-50th-street-98001,1,3,skipped_existing_menu,1
44e856d7-0061-4c99-8d8c-24868599c61e,the-flame--44e856d7,The Flame,https://www.theflamediner.com/,1,1,fetch_failed:https://www.getsauce.com/order/site/wp-content/uploads/sites/1622/2025/08/the-flame-diner-alpine-burger-1.jpg:200:image/jpeg;fetch_failed:https://www.getsauce.com/order/site/wp-content/uploads/sites/1622/2025/08/the-flame-diner-pancakes-with-meat-breakfast-1.jpg:200:image/jpeg;fetch_failed:https://www.getsauce.com/order/site/wp-content/uploads/sites/1622/2025/08/the-flame-diner-fish-and-chips-deluxe-platter-1.jpg:200:image/jpeg;fetch_failed:https://www.getsauce.com/order/site/wp-content/uploads/sites/1622/2025/08/the-flame-diner-fried-filet-deluxe-deluxe-platter.jpg:200:image/jpeg;fetch_failed:https://www.getsauce.com/order/site/wp-content/uploads/sites/1622/2025/08/the-flame-diner-broiled-red-snapper.jpg:200:image/jpeg;fetch_failed:https://www.getsauce.com/order/site/wp-content/uploads/sites/1622/2025/08/the-flame-diner-pork-chops.jpg:200:image/jpeg;skipped_existing_menu,1
aa152675-9676-4d42-97ee-6a233780b066,sweet-chick--aa152675,Sweet Chick,https://www.sweetchick.com/,1,1,skipped_existing_menu,1
0ae837bc-6d65-45de-a8ef-541dbf69ac5e,antojitos,Antojitos,https://www.antojitoswoodhaven.com/,0,0,homepage_unavailable:None:None,0
bfdd4da7-de15-47f0-bb12-2a71b4df36c1,jet-s-pizza--bfdd4da7,Jet's Pizza,https://www.jetspizza.com,1,3,pdf_exception:https://www.jetspizza.com/wp-content/uploads/2025/02/printablemenu.pdf:name 'convert_pdf_to_html' is not defined;skipped_existing_menu,1
0a0babd4-2d57-4dd2-80a6-edf27e81207c,oiji-mi--0a0babd4,Oiji Mi,https://www.oijimi.com,1,2,skipped_existing_menu,1
64080a87-32b0-4268-8f80-088bd56664e9,malibu-diner--64080a87,Malibu Diner,https://malibudinernyc.nyc/,1,2,skipped_existing_menu,1
2552afe0-a9f8-4893-abc0-3cff96b1d2b0,grand-sichuan--2552afe0,Grand Sichuan,http://www.grand-sichuan.com,1,2,skipped_existing_menu,1
36ada76d-ed18-408a-b627-31985ca3fb05,pennsylvania-6--36ada76d,Pennsylvania 6,https://pennsylvania6nyc.com,1,1,skipped_existing_menu,1
cbb01e4b-250b-4efe-9528-4cc11e64f789,casa-mono--cbb01e4b,Casa Mono,https://casamononyc.com,1,2,skipped_existing_menu,1
c9e4e6d2-24bc-404c-90bc-bdab21fc0e6f,manhattan-indian-flavor--c9e4e6d2,Manhattan Indian Flavor,https://manhattanindianflavor.com,1,3,skipped_existing_menu,1
63d7d293-1954-40d7-99d6-1c5b184f8230,l-angeletto,L'Angeletto,https://langeletto.com,0,0,,0
55fc07cb-8141-4e85-b8d7-8cbce024b664,rolf-s,Rolf's,https://rolfsnyc.com,0,0,,0
03d5a313-cd73-40b2-8b20-025d088457cf,street-taco--03d5a313,Street Taco,https://www.streettacony.com,1,5,skipped_existing_menu,1
1bb57bf9-e200-4873-9374-7aedb2f30937,song-e-napule--1bb57bf9,Song’ E Napule,https://songenapule.us/,1,5,skipped_existing_menu,1
b027d501-4535-49b9-8d85-3b91be42a09d,mayfield--b027d501,Mayfield,https://www.mayfieldbk.com,1,3,skipped_existing_menu,1
4bfa20b7-41c1-4543-906c-c38b61b8305c,norma--4bfa20b7,Norma,https://www.normarestaurant.com/,1,2,skipped_existing_menu,1
e4b74e75-e7bc-47d4-a8c3-e96fb4e27a24,morton-s-the-steakhouse--e4b74e75,Morton's The Steakhouse,https://www.mortons.com/location/mortons-the-steakhouse-new-york-ny-world-trade-center/,1,5,skipped_existing_menu,1
afc2a502-ed7a-4a57-ad8c-0337b318916e,bill-s-bar-and-burger--afc2a502,Bill's Bar and Burger,https://www.billsbarandburger.com/location/bills-bar-and-burger-downtown-nyc/,1,5,skipped_existing_menu,1
b647b9b3-5b03-41f3-bde7-6f429d1922a0,la-esquina--b647b9b3,La Esquina,https://www.esquinanyc.com/location/la-esquina-nyc-midtown/,1,5,skipped_existing_menu,1
4aba5eb9-6690-48dc-99d0-c53b3a7f30f6,bcd-tofu-house--4aba5eb9,BCD Tofu House,https://www.bcdtofuhouse.com,1,1,skipped_existing_menu,1
eff4cbd5-cad4-4397-8ae5-3346268e6f09,vezzo--eff4cbd5,Vezzo,https://www.nycthincrust.com/location/vezzo-thin-crust/,1,5,skipped_existing_menu,1
3ee731b9-9947-4f01-9a35-ef32bfc1530f,medium-rare--3ee731b9,Medium Rare,https://www.mediumrarerestaurant.com/nyc,1,2,skipped_existing_menu,1
e4852fa1-48a0-431a-aa54-c896bfd20083,snack-eos,Snack EOS,http://www.snackeos.com/,0,0,homepage_unavailable:None:None,0
